ticker,rpa_date_utc,rpa_time_utc,rp_entity_id,entity_name,relevance,event_sentiment_score,group,sub_type,event_text,news_type,source_name,headline
FOX,2023-05-10,06:01:42,7BFF81,Fox Corp.,99,0.0,investor-relations,,Fox Corp.'s quarterly earnings call,FULL-ARTICLE,Dow Jones Newswires,Fox Says It Settled Dominion  Lawsuit to Avoid Trial Rancor  ----  By Joe Flint and Will Feuer
FOX,2023-05-10,06:01:42,7BFF81,Fox Corp.,99,-0.65,earnings,negative,Fox said it swung to a $54 million quarterly loss,FULL-ARTICLE,Dow Jones Newswires,Fox Says It Settled Dominion  Lawsuit to Avoid Trial Rancor  ----  By Joe Flint and Will Feuer
FOX,2023-05-10,06:01:42,7BFF81,Fox Corp.,99,0.41,revenues,up,Fox's revenue for the fiscal third quarter climbed 18% to $4.08 billion,FULL-ARTICLE,Dow Jones Newswires,Fox Says It Settled Dominion  Lawsuit to Avoid Trial Rancor  ----  By Joe Flint and Will Feuer
FOX,2023-05-10,06:11:21,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle a legal dispute,FULL-ARTICLE,Dow Jones Newswires,"Carlson to Launch New Show  On Twitter, Sets Up Fox Clash  ----  By Talal Ansari and Keach Hagey"
FOX,2023-05-10,06:32:14,7BFF81,Fox Corp.,99,0.46,legal,,Fox News's settlement of Dominion Voting Systems' defamation lawsuit for $787.5 million,FULL-ARTICLE,Wall Street Journal,Fox Says It Settled Dominion Lawsuit to Avoid Trial Rancor -- WSJ
FOX,2023-05-10,06:32:14,7BFF81,Fox Corp.,99,0.0,investor-relations,,Fox Corp.'s quarterly earnings call,FULL-ARTICLE,Wall Street Journal,Fox Says It Settled Dominion Lawsuit to Avoid Trial Rancor -- WSJ
FOX,2023-05-10,06:32:14,7BFF81,Fox Corp.,99,-0.65,earnings,negative,Fox said it swung to a $54 million quarterly loss,FULL-ARTICLE,Wall Street Journal,Fox Says It Settled Dominion Lawsuit to Avoid Trial Rancor -- WSJ
FOX,2023-05-10,06:32:14,7BFF81,Fox Corp.,99,0.41,revenues,up,Fox's revenue for the fiscal third quarter climbed 18% to $4.08 billion,FULL-ARTICLE,Wall Street Journal,Fox Says It Settled Dominion Lawsuit to Avoid Trial Rancor -- WSJ
FOX,2023-05-10,06:32:14,7BFF81,Fox Corp.,99,0.61,earnings,positive,Fox Corp. reported an adjusted profit of 94 cents,FULL-ARTICLE,Wall Street Journal,Fox Says It Settled Dominion Lawsuit to Avoid Trial Rancor -- WSJ
FOX,2023-05-10,06:32:14,7BFF81,Fox Corp.,99,-0.24,revenues,down,"Fox News, revenue fell less than 1%",FULL-ARTICLE,Wall Street Journal,Fox Says It Settled Dominion Lawsuit to Avoid Trial Rancor -- WSJ
FOX,2023-05-10,06:32:47,7BFF81,Fox Corp.,99,0.46,legal,,Fox Corp. agreed to pay $787.5 million to settle a legal dispute,FULL-ARTICLE,Wall Street Journal,"Carlson to Launch New Show On Twitter, Sets Up Fox Clash -- WSJ"
FOX,2023-05-10,20:56:02,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,PR Newswire,"ROSEN, SKILLED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-10,20:56:02,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,PR Newswire,"ROSEN, SKILLED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-10,20:56:02,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,Dow Jones Newswires,"Press Release: ROSEN, SKILLED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-10,20:56:02,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,Dow Jones Newswires,"Press Release: ROSEN, SKILLED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-12,09:38:54,7BFF81,Fox Corp.,100,-0.58,analyst-ratings,negative,Fox Corp. Cut to Equal-Weight From Overweight by Wells Fargo,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Cut to Equal-Weight From Overweight by Wells Fargo
FOX,2023-05-12,15:39:04,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,DJ Global Press Release Wire,"ROSEN, A GLOBALLY RECOGNIZED FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-12,15:39:04,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,DJ Global Press Release Wire,"ROSEN, A GLOBALLY RECOGNIZED FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-14,13:05:00,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,GlobeNewswire,"ROSEN, A LEADING INVESTOR RIGHTS LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-05-14,13:05:00,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,GlobeNewswire,"ROSEN, A LEADING INVESTOR RIGHTS LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-05-15,01:00:01,7BFF81,Fox Corp.,99,-0.51,legal,,Have sued Fox for defamation,PRESS-RELEASE,GlobeNewswire,"Bragar Eagel & Squire, P.C. Is Investigating Fox, Cutera, and Relmada and Encourages Investors to Contact the Firm"
FOX,2023-05-18,22:27:49,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,DJ Global Press Release Wire,"ROSEN, Top Ranked Investor Counsel, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-18,22:27:49,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,DJ Global Press Release Wire,"ROSEN, Top Ranked Investor Counsel, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-20,01:08:34,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,GlobeNewswire,"ROSEN, NATIONAL TRIAL LAWYERS, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-05-20,01:08:34,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,GlobeNewswire,"ROSEN, NATIONAL TRIAL LAWYERS, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-05-20,23:03:03,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,DJ Global Press Release Wire,"ROSEN, Leading Investor Counsel, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-20,23:03:03,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,DJ Global Press Release Wire,"ROSEN, Leading Investor Counsel, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-22,16:02:22,7BFF81,Fox Corp.,99,0.46,legal,,Fox agreed to pay $787 million to settle Dominion's claims,PRESS-RELEASE,GlobeNewswire,"HAGENS BERMAN, NATIONAL TRIAL ATTORNEYS, Encourages Fox Corporation (FOX, FOXA) Shareholders to Contact Firm, Firm Investigating Claims for Knowingly Exposing FOX to Substantial Liability for False Reporting, Tucker Carlson Out After $787M Settlement Announced"
FOX,2023-05-22,22:12:03,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,PR Newswire,"ROSEN, A RANKED AND LEADING FIRM, Encourages Fox Corporation Investors with Losses to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-22,22:12:03,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,PR Newswire,"ROSEN, A RANKED AND LEADING FIRM, Encourages Fox Corporation Investors with Losses to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-22,22:12:03,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,Dow Jones Newswires,"Press Release: ROSEN, A RANKED AND LEADING FIRM, Encourages Fox Corporation Investors with Losses to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-22,22:12:03,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,Dow Jones Newswires,"Press Release: ROSEN, A RANKED AND LEADING FIRM, Encourages Fox Corporation Investors with Losses to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-23,14:24:29,7BFF81,Fox Corp.,100,0.0,analyst-ratings,neutral,Fox Corp. Is Maintained at Neutral by Citigroup,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Is Maintained at Neutral by Citigroup
FOX,2023-05-23,14:24:29,7BFF81,Fox Corp.,100,-0.8,price-targets,downgrade,Fox Corp. Price Target Cut to $35.00/Share From $40.00 by Citigroup,NEWS-FLASH,Dow Jones Newswires,Fox Corp. Price Target Cut to $35.00/Share From $40.00 by Citigroup
FOX,2023-05-25,19:33:00,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,GlobeNewswire,"FOX, FOXA LOSS ALERT: ROSEN, A LEADING NATIONAL FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-05-25,19:33:00,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,GlobeNewswire,"FOX, FOXA LOSS ALERT: ROSEN, A LEADING NATIONAL FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-05-26,21:58:18,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,DJ Global Press Release Wire,"ROSEN, RECOGNIZED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-26,21:58:18,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,DJ Global Press Release Wire,"ROSEN, RECOGNIZED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-30,18:27:02,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,PR Newswire,"FOX, FOXA LOSS ALERT: ROSEN, A LONGSTANDING LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-30,18:27:02,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,PR Newswire,"FOX, FOXA LOSS ALERT: ROSEN, A LONGSTANDING LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-30,18:27:02,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX, FOXA LOSS ALERT: ROSEN, A LONGSTANDING LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-05-30,18:27:02,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX, FOXA LOSS ALERT: ROSEN, A LONGSTANDING LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-06-03,20:49:00,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,GlobeNewswire,"FOX, FOXA INVESTOR NEWS: ROSEN, A LEADING INVESTOR RIGHTS LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-06-03,20:49:00,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,GlobeNewswire,"FOX, FOXA INVESTOR NEWS: ROSEN, A LEADING INVESTOR RIGHTS LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-06-10,15:39:02,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,GlobeNewswire,"FOX, FOXA INVESTOR NEWS: ROSEN, SKILLED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-06-10,15:39:02,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,GlobeNewswire,"FOX, FOXA INVESTOR NEWS: ROSEN, SKILLED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-06-15,01:00:01,7BFF81,Fox Corp.,99,-0.51,legal,,Have sued Fox for defamation,PRESS-RELEASE,GlobeNewswire,"Bragar Eagel & Squire, P.C. Is Investigating Fox, Hayward Holdings, and Bowlero and Encourages Investors to Contact the Firm"
FOX,2023-06-15,01:29:40,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,PR Newswire,"ROSEN, A TOP RANKED FIRM, Encourages Fox Corporation Investors With Losses to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-06-15,01:29:40,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,PR Newswire,"ROSEN, A TOP RANKED FIRM, Encourages Fox Corporation Investors With Losses to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-06-15,01:29:41,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,Dow Jones Newswires,"Press Release: ROSEN, A TOP RANKED FIRM, Encourages Fox Corporation Investors With Losses to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-06-15,01:29:41,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,Dow Jones Newswires,"Press Release: ROSEN, A TOP RANKED FIRM, Encourages Fox Corporation Investors With Losses to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-06-16,21:54:17,7BFF81,Fox Corp.,100,-0.49,insider-trading,,"Chmn Murdoch Sells 100,000 Of Fox Corp >FOXA",FULL-ARTICLE,Dow Jones Newswires,"Chmn Murdoch Sells 100,000 Of Fox Corp >FOXA"
FOX,2023-06-16,22:19:00,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,GlobeNewswire,"ROSEN, A LEADING NATIONAL FIRM, Encourages Fox Corporation Investors With Losses to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-06-16,22:19:00,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,GlobeNewswire,"ROSEN, A LEADING NATIONAL FIRM, Encourages Fox Corporation Investors With Losses to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-06-20,01:00:01,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued Fox for defamation,PRESS-RELEASE,GlobeNewswire,"Bragar Eagel & Squire, P.C. Is Investigating Fox, Provident, UP Fintech, and G-III and Encourages Investors to Contact the Firm"
FOX,2023-06-20,01:00:01,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,GlobeNewswire,"Bragar Eagel & Squire, P.C. Is Investigating Fox, Provident, UP Fintech, and G-III and Encourages Investors to Contact the Firm"
FOX,2023-06-23,18:17:00,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,GlobeNewswire,"FOX, FOXA INVESTOR NEWS: ROSEN, SKILLED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-06-23,18:17:00,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,GlobeNewswire,"FOX, FOXA INVESTOR NEWS: ROSEN, SKILLED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-06-24,23:30:03,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,PR Newswire,"FOX, FOXA LOSS ALERT: ROSEN, TRUSTED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-06-24,23:30:03,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,PR Newswire,"FOX, FOXA LOSS ALERT: ROSEN, TRUSTED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-06-24,23:30:03,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX, FOXA LOSS ALERT: ROSEN, TRUSTED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-06-24,23:30:03,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,Dow Jones Newswires,"Press Release: FOX, FOXA LOSS ALERT: ROSEN, TRUSTED INVESTOR COUNSEL, Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-06-26,15:55:21,7BFF81,Fox Corp.,99,-0.52,legal,,Lawsuit against Fox filed by Dominion Voting Systems,FULL-ARTICLE,Dow Jones Newswires,Fox News Names Jesse Watters to Succeed Tucker Carlson as Anchor of 8 P.M. Hour -- WSJ
FOX,2023-06-26,15:55:21,7BFF81,Fox Corp.,99,0.46,legal,,Fox agreed to pay $787.5 million to settle that suit,FULL-ARTICLE,Dow Jones Newswires,Fox News Names Jesse Watters to Succeed Tucker Carlson as Anchor of 8 P.M. Hour -- WSJ
FOX,2023-06-26,16:07:16,7BFF81,Fox Corp.,99,-0.52,legal,,Lawsuit against Fox filed by Dominion Voting Systems,FULL-ARTICLE,Dow Jones Newswires,Fox News Names Jesse Watters to Succeed Tucker Carlson as Anchor of 8 P.M. Hour -- Update
FOX,2023-06-26,16:07:16,7BFF81,Fox Corp.,99,0.46,legal,,Fox agreed to pay $787.5 million to settle that suit,FULL-ARTICLE,Dow Jones Newswires,Fox News Names Jesse Watters to Succeed Tucker Carlson as Anchor of 8 P.M. Hour -- Update
FOX,2023-06-26,21:31:19,7BFF81,Fox Corp.,99,-0.52,legal,,Lawsuit against Fox filed by Dominion Voting Systems,FULL-ARTICLE,Dow Jones Newswires,Fox News Names Jesse Watters to Succeed Tucker Carlson as Anchor of 8 P.M. Hour -- 2nd Update
FOX,2023-06-26,21:31:19,7BFF81,Fox Corp.,99,0.46,legal,,Fox agreed to pay $787.5 million to settle that suit,FULL-ARTICLE,Dow Jones Newswires,Fox News Names Jesse Watters to Succeed Tucker Carlson as Anchor of 8 P.M. Hour -- 2nd Update
FOX,2023-06-27,00:10:48,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,DJ Global Press Release Wire,"GLOBALLY RECOGNIZED ROSEN LAW FIRM Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-06-27,00:10:48,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,DJ Global Press Release Wire,"GLOBALLY RECOGNIZED ROSEN LAW FIRM Encourages Fox Corporation Investors to Inquire About Class Action Investigation - FOX, FOXA"
FOX,2023-06-27,06:11:53,7BFF81,Fox Corp.,99,-0.52,legal,,Lawsuit against Fox filed by Dominion Voting Systems,FULL-ARTICLE,Dow Jones Newswires,Fox News Puts  Watters in  Carlson Slot  ----  By Isabella Simonetti
FOX,2023-06-27,06:11:53,7BFF81,Fox Corp.,99,0.46,legal,,Fox agreed to pay $787.5 million to settle that suit,FULL-ARTICLE,Dow Jones Newswires,Fox News Puts  Watters in  Carlson Slot  ----  By Isabella Simonetti
FOX,2023-06-27,06:32:05,7BFF81,Fox Corp.,99,-0.52,legal,,Lawsuit against Fox filed by Dominion Voting Systems,FULL-ARTICLE,Wall Street Journal,Fox News Puts Watters in Carlson Slot -- WSJ
FOX,2023-06-27,06:32:05,7BFF81,Fox Corp.,99,0.46,legal,,Fox agreed to pay $787.5 million to settle that suit,FULL-ARTICLE,Wall Street Journal,Fox News Puts Watters in Carlson Slot -- WSJ
FOX,2023-06-28,06:03:53,7BFF81,Fox Corp.,99,-0.52,legal,,Lawsuit against Fox filed by Dominion Voting Systems,FULL-ARTICLE,Dow Jones Newswires,"Media:  Carlson's Life,  Fox News Ouster  Coming to Stores  ----  By Jeffrey A. Trachtenberg"
FOX,2023-06-28,06:03:53,7BFF81,Fox Corp.,99,0.46,legal,,Fox agreed to pay $787.5 million to settle,FULL-ARTICLE,Dow Jones Newswires,"Media:  Carlson's Life,  Fox News Ouster  Coming to Stores  ----  By Jeffrey A. Trachtenberg"
FOX,2023-06-28,06:32:13,7BFF81,Fox Corp.,99,-0.52,legal,,Lawsuit against Fox filed by Dominion Voting Systems,FULL-ARTICLE,Wall Street Journal,"Carlson's Life, Fox News Ouster Coming to Stores -- WSJ"
FOX,2023-06-28,06:32:13,7BFF81,Fox Corp.,99,0.46,legal,,Fox agreed to pay $787.5 million to settle,FULL-ARTICLE,Wall Street Journal,"Carlson's Life, Fox News Ouster Coming to Stores -- WSJ"
FOX,2023-06-30,17:23:05,7BFF81,Fox Corp.,99,-0.51,legal,,Dominion Voting Systems sued FOX for defamation,PRESS-RELEASE,GlobeNewswire,"ROSEN, A LEADING LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-06-30,17:23:05,7BFF81,Fox Corp.,99,0.46,legal,,Fox eventually agreed to settle the case for $787 million,PRESS-RELEASE,GlobeNewswire,"ROSEN, A LEADING LAW FIRM, Encourages Fox Corporation Investors to Inquire About Class Action Investigation -- FOX, FOXA"
FOX,2023-06-30,21:01:48,7BFF81,Fox Corp.,100,0.46,legal,,Fox Corp. agreed to pay a $787.5 million settlement,FULL-ARTICLE,Dow Jones Newswires,Fox Settles Litigation With Former Producer for $12 Million -- WSJ
FOX,2023-06-30,21:01:48,7BFF81,Fox Corp.,100,-0.52,legal,,"Suit was filed in federal district court in Manhattan against Fox Corp., Fox News",FULL-ARTICLE,Dow Jones Newswires,Fox Settles Litigation With Former Producer for $12 Million -- WSJ
